,lap,timestamp,heart_rate,cadence,position_lat,position_long,distance,enhanced_altitude,enhanced_speed,calories,power,temperature,fractional_cadence
146,1,2021-04-03 19:59:21+00:00,124,91,-442693521,2087224777,414.08,14.399999999999977,2.79,,,16,0.0
147,1,2021-04-03 19:59:22+00:00,124,91,-442693705,2087224520,416.64,14.200000000000045,2.79,,,16,0.0
148,1,2021-04-03 19:59:23+00:00,124,91,-442693869,2087224229,419.29,14.200000000000045,2.781,,,16,0.0
149,1,2021-04-03 19:59:24+00:00,124,91,-442694033,2087223956,421.83,14.200000000000045,2.781,,,16,0.0
150,1,2021-04-03 19:59:25+00:00,124,90,-442694213,2087223683,424.46,14.399999999999977,2.781,,,16,0.0
151,1,2021-04-03 19:59:26+00:00,124,90,-442694396,2087223414,427.09,14.399999999999977,2.771,,,16,0.0
152,1,2021-04-03 19:59:27+00:00,125,90,-442694609,2087223168,429.76,14.399999999999977,2.771,,,16,0.0
153,1,2021-04-03 19:59:28+00:00,125,90,-442694835,2087222962,432.32,14.399999999999977,2.762,,,16,0.0
154,1,2021-04-03 19:59:29+00:00,125,90,-442695051,2087222702,435.1,14.600000000000023,2.762,,,16,0.0
155,1,2021-04-03 19:59:30+00:00,125,90,-442695267,2087222466,437.76,14.600000000000023,2.753,,,16,0.0
156,1,2021-04-03 19:59:31+00:00,125,90,-442695482,2087222216,440.49,14.600000000000023,2.753,,,16,0.0
157,1,2021-04-03 19:59:32+00:00,125,91,-442695701,2087221951,443.32,14.600000000000023,2.743,,,16,0.0
158,1,2021-04-03 19:59:33+00:00,125,91,-442695909,2087221676,446.14,14.600000000000023,2.743,,,16,0.0
159,1,2021-04-03 19:59:34+00:00,125,90,-442696149,2087221406,449.14,14.600000000000023,2.743,,,16,0.0
160,1,2021-04-03 19:59:35+00:00,125,90,-442696364,2087221099,452.17,14.600000000000023,2.734,,,16,0.0
161,1,2021-04-03 19:59:36+00:00,126,91,-442696580,2087220838,454.97,15.0,2.734,,,16,0.0
162,1,2021-04-03 19:59:37+00:00,126,91,-442696786,2087220573,457.71,14.600000000000023,2.734,,,16,0.0
163,1,2021-04-03 19:59:38+00:00,126,92,-442697004,2087220308,460.53,15.0,2.734,,,16,0.5
164,1,2021-04-03 19:59:39+00:00,127,92,-442697236,2087220051,463.38,15.200000000000045,2.734,,,16,0.5
165,1,2021-04-03 19:59:40+00:00,127,92,-442697438,2087219781,466.11,15.399999999999977,2.734,,,16,0.5
166,1,2021-04-03 19:59:41+00:00,127,92,-442697635,2087219506,468.87,15.200000000000045,2.734,,,16,0.5
167,1,2021-04-03 19:59:42+00:00,128,92,-442697837,2087219224,471.66,15.399999999999977,2.734,,,16,0.5
168,1,2021-04-03 19:59:43+00:00,128,92,-442698015,2087218955,474.25,15.200000000000045,2.734,,,16,0.5
169,1,2021-04-03 19:59:44+00:00,128,92,-442698210,2087218681,476.95,15.200000000000045,2.734,,,16,0.5
170,1,2021-04-03 19:59:45+00:00,128,92,-442698362,2087218407,479.43,15.200000000000045,2.734,,,16,0.5
171,1,2021-04-03 19:59:46+00:00,129,92,-442698512,2087218114,482.02,15.200000000000045,2.734,,,16,0.5
172,1,2021-04-03 19:59:47+00:00,129,92,-442698696,2087217835,484.72,15.200000000000045,2.725,,,16,0.5
173,1,2021-04-03 19:59:48+00:00,129,91,-442698896,2087217551,487.53,15.200000000000045,2.725,,,16,0.0
174,1,2021-04-03 19:59:49+00:00,129,91,-442699087,2087217283,490.2,15.200000000000045,2.725,,,16,0.0
175,1,2021-04-03 19:59:50+00:00,129,92,-442699259,2087217032,492.67,15.200000000000045,2.725,,,16,0.5
176,1,2021-04-03 19:59:51+00:00,129,92,-442699478,2087216778,495.43,15.200000000000045,2.715,,,16,0.5
177,1,2021-04-03 19:59:52+00:00,129,92,-442699710,2087216499,498.41,15.200000000000045,2.715,,,16,0.5
178,1,2021-04-03 19:59:53+00:00,129,92,-442699916,2087216244,501.09,15.600000000000023,2.715,,,16,0.5
179,1,2021-04-03 19:59:54+00:00,128,92,-442700092,2087215956,503.79,15.399999999999977,2.715,,,16,0.5
180,1,2021-04-03 19:59:55+00:00,128,92,-442700242,2087215682,506.25,15.799999999999955,2.706,,,16,0.5
181,1,2021-04-03 19:59:56+00:00,128,92,-442700420,2087215396,508.95,15.799999999999955,2.706,,,16,0.5
182,1,2021-04-03 19:59:57+00:00,128,92,-442700560,2087215104,511.49,16.0,2.706,,,16,0.5
183,1,2021-04-03 19:59:58+00:00,128,92,-442700728,2087214839,514.0,15.799999999999955,2.706,,,16,0.5
184,1,2021-04-03 19:59:59+00:00,128,92,-442700855,2087214533,516.52,15.799999999999955,2.706,,,16,0.5
185,1,2021-04-03 20:00:00+00:00,128,92,-442701047,2087214282,519.11,15.600000000000023,2.706,,,16,0.5
186,1,2021-04-03 20:00:01+00:00,128,92,-442701254,2087214000,521.96,15.600000000000023,2.697,,,16,0.5
187,1,2021-04-03 20:00:02+00:00,128,92,-442701429,2087213722,524.6,15.600000000000023,2.697,,,16,0.5
188,1,2021-04-03 20:00:03+00:00,127,91,-442701608,2087213421,527.38,15.600000000000023,2.697,,,16,0.0
189,1,2021-04-03 20:00:04+00:00,127,91,-442701787,2087213135,530.09,15.600000000000023,2.697,,,16,0.0
190,1,2021-04-03 20:00:05+00:00,127,91,-442701947,2087212856,532.64,15.399999999999977,2.697,,,16,0.0
191,1,2021-04-03 20:00:06+00:00,127,91,-442702148,2087212608,535.27,15.399999999999977,2.697,,,15,0.0
192,1,2021-04-03 20:00:07+00:00,127,92,-442702331,2087212328,537.96,15.399999999999977,2.697,,,15,0.5
193,1,2021-04-03 20:00:08+00:00,127,92,-442702516,2087212075,540.5,15.799999999999955,2.687,,,15,0.5
194,1,2021-04-03 20:00:09+00:00,127,92,-442702689,2087211784,543.2,15.399999999999977,2.687,,,15,0.5
195,1,2021-04-03 20:00:10+00:00,127,92,-442702848,2087211509,545.72,16.0,2.687,,,15,0.5
196,1,2021-04-03 20:00:11+00:00,127,92,-442703018,2087211245,548.24,15.799999999999955,2.687,,,15,0.5
197,1,2021-04-03 20:00:12+00:00,127,92,-442703165,2087210975,550.68,16.200000000000045,2.687,,,15,0.5
198,1,2021-04-03 20:00:13+00:00,127,92,-442703303,2087210701,553.09,16.200000000000045,2.687,,,15,0.5
199,1,2021-04-03 20:00:14+00:00,127,91,-442703471,2087210410,555.76,16.399999999999977,2.687,,,15,0.0
200,1,2021-04-03 20:00:15+00:00,127,91,-442703628,2087210111,558.42,16.200000000000045,2.687,,,15,0.0
201,1,2021-04-03 20:00:16+00:00,127,91,-442703770,2087209804,561.06,16.399999999999977,2.678,,,15,0.0
202,1,2021-04-03 20:00:17+00:00,127,91,-442703921,2087209506,563.68,16.200000000000045,2.678,,,15,0.0
203,1,2021-04-03 20:00:18+00:00,127,91,-442704089,2087209232,566.26,16.200000000000045,2.678,,,15,0.0
204,1,2021-04-03 20:00:19+00:00,127,92,-442704284,2087208988,568.8,16.399999999999977,2.678,,,15,0.5
